Province,District,Constituency,Candidate Name,Age,Gender,Political Party,Symbol,Votes Received,Status,Rank
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,ऋषि धन थुलुङराई,44,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,270,,4
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,राजेन्द्र वस्नेत,37,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,30,,5
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,लाक्पा शेर्पा,44,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,22,,6
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,वियस राई,42,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,9,,7
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,पेम्बा छिरी शेर्पा,29,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,7,,8
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,मन कुमार गुरुङ,63,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,2,,9
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,श्रीध्वज तामाङ्ग,48,Male,मितेरी पार्टी नेपाल,घोडा,1,,10
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,कमल बहादुर मगर,37,Male,नेपाल मजदुर किसान पार्टी,मादल,0,,11
कोशी प्रदेश,सोलुखुम्बु,निर्वाचन क्षेत्र नं. 1,गुणराज एफ भट्टराई,36,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,0,,12
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,आरेन राई,29,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,3766,,1
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,वीर काजी राई,51,Male,नेपाली काँग्रेस,रुख,3351,,2
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,देव विक्रम राई,56,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,2729,,3
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,हरि रोका,67,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1525,,4
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,रुद्र गिरी,54,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,1285,,5
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,मिरेश राई,25,Male,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,276,,6
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,राकेश राई,60,Male,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),चकिया (जाँतो),69,,7
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,दिपक तामाङ्ग,43,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,53,,8
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,चन्द्र बहादुर बुढाथोकी,47,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,28,,9
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,सुनिल चाम्लिङ,40,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,25,,10
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,राज कुमार राई,63,Male,स्वतन्त्र,मुढा,15,,11
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,प्रयाग राई,35,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,9,,12
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,तिलक चन्द्र राई,42,Male,स्वतन्त्र,कैंची,8,,13
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,केशर मान चाम्लिङ,47,Male,मितेरी पार्टी नेपाल,घोडा,5,,14
कोशी प्रदेश,खोटाङ,निर्वाचन क्षेत्र नं. 1,ध्यान प्रसाद ढकाल,53,Male,नेपाल मजदुर किसान पार्टी,मादल,4,,15
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,कुमार लुईटेल,52,Male,नेपाली काँग्रेस,रुख,5119,,1
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,बिश्‍व राज पोखरेल,59,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,4130,,2
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,अस्मिता थापा,30,Female,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3766,,3
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,अम्विर बाबु गुरुङ्ग,60,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2920,,4
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,उद्धव कुमार राई,41,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,335,,5
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,किशोरी कार्की,26,Female,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,312,,6
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,वजेन्द्र राई,45,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,139,,7
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,डिक प्रसाद बास्तोला,53,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,35,,8
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,पिंकी राई (बेगु राम राई),32,अन्य,समावेशी समाजवादी पार्टी,श्रीवत्स समृद्धिको प्रतीक,17,,9
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,सविना प्रजापती,52,Female,नेपाल मजदुर किसान पार्टी,मादल,14,,10
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,शेर बहादुर खत्री,80,Male,राष्ट्रिय जनमोर्चा,गिलास,12,,11
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,नेत्र बहादुर नेम्वाङ,48,Male,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),चकिया (जाँतो),12,,12
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,कुमार बहादुर लामा,60,Male,मितेरी पार्टी नेपाल,घोडा,7,,13
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,बिक्रम दाहाल,34,Male,स्वतन्त्र,क्यामरा,5,,14
कोशी प्रदेश,ओखलढुंगा,निर्वाचन क्षेत्र नं. 1,नारायण काजी तामाङ्ग,56,Male,स्वतन्त्र,कैंची,3,,15
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,पारश मणि गेलाल,40,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,8043,,1
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,राजेश कुमार राई,43,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,4740,,2
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,दुर्गा कुमार थापा,60,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3151,,3
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,विदुर वस्नेत,69,Male,नेपाली काँग्रेस,रुख,3025,,4
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,बल देव चौधरी,57,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2132,,5
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,गणेश कुमार राई,53,Male,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),चकिया (जाँतो),412,,6
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,सुभास चन्द्र खड्का,45,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,257,,7
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,अर्जुन तामाङग,61,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,207,,8
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,बद्री विक्रम राई,47,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,53,,9
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,सुरेस राई,54,Male,संयुक्त नागरिक पार्टी,गितार,32,,10
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,कुशेश्वर चौधरी,45,Male,नेपाली जनता दल,सिट्ठी,30,,11
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,अमृत बहादुर खत्री,43,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,25,,12
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,देवराज रोका,53,Male,स्वतन्त्र,मुढा,23,,13
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,मनोज कुमार पौडेल,44,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,19,,14
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,गोकर्ण राई,63,Male,नेपाल जनमुक्ति पार्टी,घर,18,,15
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,विष्‍णु वहादुर खत्री,47,Male,नेपाल मजदुर किसान पार्टी,मादल,17,,16
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,प्रशान्त कुमार राई,59,Male,नागरिक सर्वोच्चता पार्टी नेपाल(एकल चुनाव चिन्ह),जगर भएको सिंह,15,,17
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 1,लिल कुमार राई,47,Male,राष्ट्रिय जनमोर्चा,गिलास,13,,18
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,अम्वर बहादुर रायामाझी,56,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,3077,,1
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,सुर्य बहादुर  तामाङ्ग,41,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,2796,,2
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,सुरेश कुमार राई,50,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,2232,,3
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,वलराज राई,41,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,2007,,4
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,राम कुमार राई,53,Male,नेपाली काँग्रेस,रुख,1607,,5
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,भाष्कर राई,41,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,124,,6
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,अरुण राई,26,Male,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,87,,7
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,दुर्गा बहादुर तामाङ्ग,33,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,83,,8
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,विष्णु बहादुर खडका,66,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,70,,9
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,मेजर कुमार राई,43,Male,स्वतन्त्र,भँगेरा,63,,10
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,केशव बहादुर मगर,53,Male,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),चकिया (जाँतो),35,,11
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,बम बहादुर मगर,38,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,27,,12
कोशी प्रदेश,उदयपुर,निर्वाचन क्षेत्र नं. 2,पुर्ण बहादुर बुढाथोकी,41,Male,नेपाल मजदुर किसान पार्टी,मादल,8,,13
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,पुष्पा कुमारी चौधरी,36,Female,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,10916,,1
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,रामदेव साह(तेली),66,Male,नेपाली काँग्रेस,रुख,2515,,2
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,सुमन राज प्याकुरेल,67,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,2283,,3
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,सुमित कुमार -,48,Male,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,1224,,4
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,जय कान्त राउत,53,Male,जनमत पार्टी,लाउड स्पिकर,799,,5
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,श्याम सुन्दर सरदार,42,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,628,,6
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,रविन्द्र चौधरी,64,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,566,,7
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,हर्ख नारायण चौधरी,46,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,66,,8
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,दीपेन्द्र प्रसाद यादव,44,Male,नेपाल जनता पार्टी,कमलको फूल,58,,9
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,खेम राज जैशी,44,Male,नेपाल जनता संरक्षण पार्टी,डोको,53,,10
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,टिकालक्ष्‍मी नारायण चौधरी,41,Female,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",चकिया (जाँतो),51,,11
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,सत्य जित कुमार झा,45,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,47,,12
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,जगदेव सदा,40,Male,स्वतन्त्र,स्प्रे,38,,13
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,शम्भु प्रसाद देव,60,Male,राष्ट्रिय एकता दल,"तुलसी, मठ",30,,14
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,कौशल साह,31,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,14,,15
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,रिजवाना खातुन,48,Female,स्वतन्त्र,हजारी,10,,16
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,संजय कुमार शर्मा,32,Male,स्वतन्त्र,आरी,7,,17
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,मो अमिन,49,Male,स्वतन्त्र,मुढा,6,,18
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,उम्दा देवी सदा,52,Female,स्वतन्त्र,रिक्सा,2,,19
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,राम कुमारी खङ,25,Female,स्वतन्त्र,क्यामरा,2,,20
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 1,लेखनाथ कुमार ठाकुर,39,Male,स्वतन्त्र,ग्याँस चुलो,0,,21
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,रामजी यादव,30,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,6275,,1
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,उमेश कुमार यादव,55,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,3274,,2
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,चन्द्र कान्त राउत,48,Male,जनमत पार्टी,लाउड स्पिकर,2686,,3
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,सतिश कुमार सिंह,43,Male,स्वाभिमान पार्टी,बाली बोकेको महिलाको आकृति,986,,4
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,राम कुमार यादव,56,Male,नेपाली काँग्रेस,रुख,711,,5
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,मोहम्मद जियाउल रहमान,33,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,337,,6
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,अफरोज आलम,42,Male,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,259,,7
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,सुर्यनाथ प्रसाद यादव,47,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,134,,8
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,अजय  कुमार  दास,27,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,96,,9
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,रन्जु कुमारी झा (ठाकुर),60,Female,नेपाल जनता पार्टी,कमलको फूल,67,,10
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,दिपक चौधरी,53,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,53,,11
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,अनिश अंसारी,72,Male,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),44,,12
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,शरद सिंह यादव,54,Male,जन अधिकार पार्टी,डुङ्‌गा,25,,13
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,दिपक कुमार मंडल,33,Male,सार्वभौम नागरिक पार्टी,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,23,,14
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,त्रिभुवन खंग,58,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,19,,15
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,सन्तोष कुमार रजक,45,Male,स्वतन्त्र,दूरबिन,16,,16
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,निलम कुमारी यादव,25,Female,नेपाल मजदुर किसान पार्टी,मादल,15,,17
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,इन्द्रसागर गुप्‍ता,49,Male,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,12,,18
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,विनोदानन्द झा,68,Male,स्वतन्त्र,रिक्सा,11,,19
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,जितेन्द्र कुमार यादव,30,Male,स्वतन्त्र,सिरिन्ज,10,,20
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,वलराम प्रसाद यादव,57,Male,"जनता लोकतान्त्रिक पार्टी, नेपाल",भैँसी,9,,21
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,विशेश्‍वर यादव,34,Male,स्वतन्त्र,मसी,9,,22
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,सुनिल राज दास,32,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,5,,23
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,किसुनदेव राम,55,Male,स्वतन्त्र,काउली,4,,24
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,प्रेम कुमार यादव,35,Male,स्वतन्त्र,क्याप,3,,25
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,पारशमणि यादव,29,Male,स्वतन्त्र,हेल्मेट,3,,26
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,राम बिलास ठाकुर,64,Male,स्वतन्त्र,मुढा,3,,27
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,विन्दु कुमारी चौधरी,47,Female,स्वतन्त्र,तिलहरी,3,,28
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,राज कुमार मण्डल,48,Male,नेपाल संघीय समाजवादी पार्टी(एकल चुनाव चिन्ह),बस,2,,29
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,अम्‍विका देवी साफी,36,Female,स्वतन्त्र,आँप,2,,30
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,सुशीला कुमारी साह,32,Female,स्वतन्त्र,त्रिभुज,2,,31
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,अभिनाष कुमार सिंह,33,Male,स्वतन्त्र,क्याल्कुलेटर,1,,32
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,साधना  दास,65,Female,स्वतन्त्र,नरिवल,1,,33
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 2,संजय कुमार चौधरी,29,Male,स्वतन्त्र,झोला,0,,34
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,अमर कान्त चौधरी,44,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,7494,,1
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,उपेन्द्र यादव,65,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,5913,,2
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,दिनेश कुमार यादव,65,Male,नेपाली काँग्रेस,रुख,3125,,3
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,ताराकान्त चौधरी,60,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,1007,,4
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,सुरेन्द्र प्रसाद शर्मा,46,Male,जनमत पार्टी,लाउड स्पिकर,740,,5
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,अरुण कुमार साह,42,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,117,,6
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,संतोष कुमार चमन,47,Male,नेपाल जनता पार्टी,कमलको फूल,57,,7
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,परमेश्‍वर लाल साह,47,Male,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम,56,,8
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,गजेन्द्र कुमार मण्डल,46,Male,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),29,,9
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,उम्देश्‍वर प्रसाद साहु,67,Male,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,23,,10
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,धनिक लाल चौधरी,53,Male,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,17,,11
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,प्रभु प्रसाद साह,61,Male,नेपाल मजदुर किसान पार्टी,मादल,14,,12
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,महादेव राम,52,Male,बहुजन एकता पार्टी नेपाल(एकल चुनाव चिन्ह),बस,10,,13
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,सरिता कुमारी यादव,34,Female,स्वतन्त्र,नट बोल्ट,8,,14
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,हरी नारायण पासमान,47,Male,स्वतन्त्र,ढिकी,7,,15
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,कौशल कुमारी चौधरी,47,Female,स्वतन्त्र,तिलहरी,6,,16
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,दुवी लाल यादव,59,Male,स्वतन्त्र,जीप,6,,17
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,प्रभु नारायण चौधरी,42,Male,स्वतन्त्र,बेलना र चक्ला,4,,18
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,कोशिला देवी पासवान,65,Female,स्वतन्त्र,पंखा,3,,19
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,जय नारायण मंडल,54,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,1,,20
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,ओम प्रकाश विश्‍वकर्मा,49,Male,स्वतन्त्र,कैंची,0,,21
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 3,रजिया देवी सदा,62,Female,स्वतन्त्र,आँप,0,,22
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,सिताराम साह,65,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,19555,,1
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,वाँवी सिंह,43,Female,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,7459,,2
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,तेजु लाल चौधरी,63,Male,नेपाली काँग्रेस,रुख,7280,,3
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,रुवी कुमारी कर्ण,44,Female,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,1117,,4
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,गंगा प्रसाद चौधरी,63,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,668,,5
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,जितेन्द्र कुमार साह,43,Male,जनमत पार्टी,लाउड स्पिकर,509,,6
मधेश प्रदेश,सप्तरी,निर्वाचन क्षेत्र नं. 4,मो. जाकीर अली,54,Male,राष्ट्र निर्माण दल नेपाल,गोलो घेराभित्र पानीको बोतल,336,,7
